Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2014;790;0;2B;2B230;Piève;;NC64G94;2014-03-22 16:48:00;;5
2014;1622;0;2B;2B123;Ghisonaccia;Alzitone;NB88C92;2014-04-28 15:43:00;;15000
2014;2462;0;2B;2B261;Rogliano;;NC68L81;2014-06-12 18:14:00;;15000
2014;2374;0;2B;2B058;Canari;;NC68F12;2014-05-25 09:20:00;;2000
2014;2384;0;2B;2B183;Ogliastro;;NC68H12;2014-06-04 13:02:00;;305959
2014;2387;0;2B;2B123;Ghisonaccia;;NB88C83;2014-06-11 18:15:00;;500
2014;2672;0;2B;2B123;Ghisonaccia;;NB88B93;2014-06-25 17:10:00;;5000
2014;2730;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88C65;2014-07-01 14:45:00;;5000
2014;3949;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88B64;2014-07-15 12:27:00;;100
2014;2132;0;2B;2B233;Pino;;NC68H64;2014-05-18 15:46:00;;20000
2014;4309;0;2B;2B049;Calenzana;La Flatta;NC24K23;2014-07-28 22:01:00;;600
2014;2461;0;2B;2B109;Farinole;;NC66K61;2014-06-12 07:16:00;;6511
2014;5644;0;2B;2B049;Calenzana;;NC24H24;2014-10-08 15:05:00;;7337
2014;5622;0;2B;2B049;Calenzana;;NC24L25;2014-10-05 18:00:00;;69664
2014;5426;0;2B;2B058;Canari;;NC68G25;2014-09-21 15:00:00;;5000
2014;5646;0;2B;2B123;Ghisonaccia;;NB88C94;2014-10-09 10:48:00;;1000
2014;5649;0;2B;2B287;Sorio;;NC64D71;2014-10-10 12:37:00;;98454
2014;5795;0;2B;2B230;Piève;;NC64G95;2014-10-22 10:48:00;;100
2014;5843;0;2B;2B049;Calenzana;;NC24L25;2014-10-13 15:28:00;;1918821
2014;5659;0;2B;2B184;Olcani;;NC68H02;2014-10-12 14:29:00;;20000
2014;560;0;2B;2B046;Cagnano;;NC68L53;2014-03-15 16:14:00;;600
2014;5629;0;2B;2B183;Ogliastro;;NC68G15;2014-09-08 17:58:00;;9262
2014;6001;0;2B;2B229;Pietroso;;NC80B13;2014-11-02 12:26:00;;3000
2014;5869;0;2B;2B188;Olmeta-di-Tuda;;NC66H03;2014-10-25 11:48:00;;1000
2014;1180;0;2B;2B188;Olmeta-di-Tuda;;NC64K92;2014-04-09 17:50:00;;40000
2015;170;0;2B;2B265;Rutali;;NC64K71;2015-01-19 17:50:00;;200
2014;4288;0;2B;2B050;Calvi;;NC24E43;2014-07-31 12:42:00;;50
2015;1943;0;2B;2B153;Manso;Pont de Pirio;NC22E53;2015-06-24 06:28:00;;50
2015;413;0;2B;2B049;Calenzana;Bocca di Neraghia;NC24H34;2015-03-08 12:30:00;;15000
2012;4964;0;2B;2B123;Ghisonaccia;;NB88E61;2012-06-12 18:00:00;;30000
2012;4994;0;2B;2B185;Oletta;;NC66H24;2012-06-14 18:56:00;;2500
2012;4995;0;2B;2B185;Oletta;;NC66G23;2012-06-14 19:43:00;;1500
